stage,method,profile,pilot_pattern,seed,pilot_ratio,snr_db,velocity_kmh,nmse,mse,mae,pilot_consistency_error,delay_domain_sparsity_score,doppler_robustness_metric,runtime_seconds
stage4_cdl,Enhanced-DnCNN,CDL-B,block,42,0.0625,30,0,0.93717307,0.46858653,0.53973690,0.00002411,0.26056006,0.93717307,0.2357
stage4_cdl,PICASSO-rec,CDL-B,block,42,0.0625,30,0,0.93733950,0.46866975,0.54158655,0.00340356,0.26518036,0.93733950,0.4411
stage4_cdl,PICASSO-rec-physics,CDL-B,block,42,0.0625,30,0,0.93872648,0.46936324,0.54247238,0.00502743,0.26893177,0.93872648,0.4448
stage4_cdl,LS,CDL-B,block,42,0.0625,30,60,0.93728520,0.46864260,0.54015650,0.00000000,0.26013219,0.93728520,0.0133
stage4_cdl,LMMSE-like,CDL-B,block,42,0.0625,30,60,1.48991492,0.74495746,0.66946749,0.00000000,0.92793608,1.48991492,1.5035
stage4_cdl,Enhanced-DnCNN,CDL-B,block,42,0.0625,30,60,0.93724506,0.46862253,0.54014756,0.00000624,0.26044390,0.93724506,0.2398
stage4_cdl,PICASSO-rec,CDL-B,block,42,0.0625,30,60,0.93712071,0.46856035,0.54180723,0.00313123,0.26591530,0.93712071,0.4433
stage4_cdl,PICASSO-rec-physics,CDL-B,block,42,0.0625,30,60,0.93749890,0.46874945,0.54214306,0.00373726,0.26592576,0.93749890,0.4454
stage4_cdl,LS,CDL-B,block,42,0.0625,30,120,0.93726900,0.46863450,0.53995444,0.00000000,0.26039084,0.33620788,0.0126
stage4_cdl,LMMSE-like,CDL-B,block,42,0.0625,30,120,1.49114245,0.74557123,0.67008829,0.00000000,0.92821391,0.53481066,1.5120
stage4_cdl,Enhanced-DnCNN,CDL-B,block,42,0.0625,30,120,0.93726584,0.46863292,0.53999837,0.00004937,0.26103169,0.33620683,0.2399
stage4_cdl,PICASSO-rec,CDL-B,block,42,0.0625,30,120,0.93693657,0.46846829,0.54155973,0.00317547,0.26780491,0.33608904,0.4483
stage4_cdl,PICASSO-rec-physics,CDL-B,block,42,0.0625,30,120,0.93862762,0.46931381,0.54253994,0.00451154,0.26573838,0.33669542,0.4504
stage4_cdl,LS,CDL-C,irregular,42,0.5000,0,0,0.99957119,0.49978559,0.56933124,0.00000000,0.37728176,0.99957119,0.0152
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.5000,0,0,1.68604028,0.84302014,0.71650395,0.00000000,0.48843145,1.68604028,1.6892
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.5000,0,0,0.99491872,0.49745936,0.56800777,0.00006966,0.37744778,0.99491872,0.2386
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.5000,0,0,0.79149735,0.39574867,0.50244780,0.13620884,0.38873835,0.79149735,0.4464
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.5000,0,0,0.83906546,0.41953273,0.51975508,0.05007152,0.38861421,0.83906546,0.4504
stage4_cdl,LS,CDL-C,irregular,42,0.5000,0,60,0.99957208,0.49978604,0.56911710,0.00000000,0.37719056,0.99957208,0.0184
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.5000,0,60,1.68860909,0.84430455,0.71681152,0.00000000,0.48930100,1.68860909,1.6616
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.5000,0,60,0.99514459,0.49757230,0.56785823,0.00006480,0.37732739,0.99514459,0.2368
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.5000,0,60,0.77276404,0.38638202,0.49591165,0.18163137,0.40113172,0.77276404,0.4446
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.5000,0,60,0.84022607,0.42011303,0.52012393,0.04741325,0.38959001,0.84022607,0.4476
stage4_cdl,LS,CDL-C,irregular,42,0.5000,0,120,0.99957365,0.49978682,0.56914902,0.00000000,0.37760872,0.35648128,0.0132
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.5000,0,120,1.69535020,0.84767510,0.71857761,0.00000000,0.49107964,0.60455346,1.4960
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.5000,0,120,0.99752842,0.49876421,0.56856354,0.00008934,0.37767339,0.35575176,0.2355
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.5000,0,120,0.76712692,0.38356346,0.49410430,0.20547168,0.40021110,0.27358587,0.4419
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.5000,0,120,0.83442359,0.41721179,0.51810865,0.05090049,0.38975561,0.29758247,0.4472
stage4_cdl,LS,CDL-C,irregular,42,0.5000,10,0,0.54977691,0.27488846,0.37653036,0.00000000,0.49296677,0.54977691,0.0127
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.5000,10,0,0.91201089,0.45600545,0.46089111,0.00000000,0.54696259,0.91201089,1.5571
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.5000,10,0,0.54954295,0.27477147,0.37647967,0.00003693,0.49324384,0.54954295,0.2396
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.5000,10,0,0.53834212,0.26917106,0.37305830,0.00688367,0.50553371,0.53834212,0.4467
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.5000,10,0,0.53857598,0.26928799,0.37276216,0.00609345,0.50365861,0.53857598,0.4523
stage4_cdl,LS,CDL-C,irregular,42,0.5000,10,60,0.54985340,0.27492670,0.37633158,0.00000000,0.49312925,0.54985340,0.0132
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.5000,10,60,0.91296555,0.45648278,0.46068338,0.00000000,0.54732873,0.91296555,1.5296
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.5000,10,60,0.54971944,0.27485972,0.37631170,0.00006638,0.49333103,0.54971944,0.2382
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.5000,10,60,0.53630468,0.26815234,0.37223848,0.00924332,0.50972289,0.53630468,0.4471
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.5000,10,60,0.53753151,0.26876575,0.37193152,0.00673857,0.50542393,0.53753151,0.4503
stage4_cdl,LS,CDL-C,irregular,42,0.5000,10,120,0.54993047,0.27496523,0.37637913,0.00000000,0.49322011,0.19611830,0.0132
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.5000,10,120,0.91524056,0.45762028,0.46180648,0.00000000,0.54856113,0.32632068,1.5211
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.5000,10,120,0.55000354,0.27500177,0.37644611,0.00006339,0.49325024,0.19614460,0.2533
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.5000,10,120,0.53073221,0.26536611,0.37045291,0.01060517,0.51792026,0.18927297,0.4544
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.5000,10,120,0.53954263,0.26977132,0.37276009,0.00658598,0.50397575,0.19241507,0.4481
stage4_cdl,LS,CDL-C,irregular,42,0.5000,30,0,0.50030335,0.25015168,0.29647312,0.00000000,0.52226476,0.50030335,0.0150
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.5000,30,0,0.82823929,0.41411965,0.37353676,0.00000000,0.56394109,0.82823929,1.5604
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.5000,30,0,0.50022893,0.25011446,0.29687932,0.00005118,0.52242257,0.50022893,0.2381
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.5000,30,0,0.49931179,0.24965589,0.30928592,0.00296298,0.52544746,0.49931179,0.4484
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.5000,30,0,0.49614722,0.24807361,0.30763510,0.00272921,0.52815503,0.49614722,0.4512
stage4_cdl,LS,CDL-C,irregular,42,0.5000,30,60,0.50038815,0.25019408,0.29628075,0.00000000,0.52252910,0.50038815,0.0130
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.5000,30,60,0.82848142,0.41424071,0.37322475,0.00000000,0.56409067,0.82848142,1.7744
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.5000,30,60,0.49981143,0.24990571,0.29621116,0.00001074,0.52303593,0.49981143,0.2488
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.5000,30,60,0.49527317,0.24763659,0.30858301,0.00321368,0.53066231,0.49527317,0.4468
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.5000,30,60,0.49735745,0.24867873,0.30988286,0.00348960,0.52823976,0.49735745,0.4479
stage4_cdl,LS,CDL-C,irregular,42,0.5000,30,120,0.50047354,0.25023677,0.29633483,0.00000000,0.52269498,0.17847972,0.0167
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.5000,30,120,0.82885624,0.41442812,0.37382578,0.00000000,0.56439625,0.29550937,1.5757
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.5000,30,120,0.50013943,0.25006972,0.29647142,0.00002738,0.52301185,0.17836076,0.2389
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.5000,30,120,0.49633590,0.24816795,0.30805510,0.00291843,0.52917598,0.17700385,0.4473
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.5000,30,120,0.49826770,0.24913385,0.30919738,0.00312480,0.52722251,0.17769619,0.4482
stage4_cdl,LS,CDL-C,block,42,0.2500,0,0,0.99916260,0.49958130,0.57135035,0.00000000,0.40582792,0.99916260,0.0130
stage4_cdl,LMMSE-like,CDL-C,block,42,0.2500,0,0,2.37340081,1.18670040,0.85327755,0.00000000,0.74037379,2.37340081,1.5903
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.2500,0,0,0.99795002,0.49897501,0.57101548,0.00022895,0.40597913,0.99795002,0.2341
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.2500,0,0,0.89990544,0.44995272,0.53985582,0.12813941,0.41419930,0.89990544,0.4446
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.2500,0,0,0.94048181,0.47024091,0.55364628,0.03535444,0.40640358,0.94048181,0.4539
stage4_cdl,LS,CDL-C,block,42,0.2500,0,60,0.99917468,0.49958734,0.57122494,0.00000000,0.40628514,0.99917468,0.0129
stage4_cdl,LMMSE-like,CDL-C,block,42,0.2500,0,60,2.36520362,1.18260181,0.85186544,0.00000000,0.74020593,2.36520362,1.7230
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.2500,0,60,0.99678609,0.49839304,0.57055095,0.00006922,0.40633184,0.99678609,0.2425
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.2500,0,60,0.92845646,0.46422823,0.54937102,0.06598193,0.40629376,0.92845646,0.4518
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.2500,0,60,0.93948206,0.46974103,0.55307917,0.03573709,0.40879996,0.93948206,0.4504
stage4_cdl,LS,CDL-C,block,42,0.2500,0,120,0.99917854,0.49958927,0.57147320,0.00000000,0.40819599,0.35633837,0.0148
stage4_cdl,LMMSE-like,CDL-C,block,42,0.2500,0,120,2.38472766,1.19236383,0.85478903,0.00000000,0.74076042,0.85034861,1.5808
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.2500,0,120,0.99724261,0.49862131,0.57091995,0.00004188,0.40815927,0.35564809,0.2342
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.2500,0,120,0.88832447,0.44416223,0.53572233,0.23428316,0.41397078,0.31680483,0.4548
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.2500,0,120,0.93426810,0.46713405,0.55171689,0.04080849,0.41023484,0.33318985,0.4500
stage4_cdl,LS,CDL-C,block,42,0.2500,10,0,0.77450606,0.38725303,0.47510440,0.00000000,0.59575653,0.77450606,0.0134
stage4_cdl,LMMSE-like,CDL-C,block,42,0.2500,10,0,1.48822638,0.74411319,0.63473867,0.00000000,0.78723717,1.48822638,1.5906
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.2500,10,0,0.77461065,0.38730533,0.47513895,0.00005250,0.59584825,0.77461065,0.2430
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.2500,10,0,0.77596880,0.38798440,0.47626160,0.00786435,0.59119458,0.77596880,0.4527
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.2500,10,0,0.77534558,0.38767279,0.47574708,0.00558250,0.59181413,0.77534558,0.4449
stage4_cdl,LS,CDL-C,block,42,0.2500,10,60,0.77458854,0.38729427,0.47499368,0.00000000,0.59680763,0.77458854,0.0130
stage4_cdl,LMMSE-like,CDL-C,block,42,0.2500,10,60,1.48565865,0.74282932,0.63405704,0.00000000,0.78652285,1.48565865,1.7462
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.2500,10,60,0.77467427,0.38733713,0.47503028,0.00005931,0.59683198,0.77467427,0.2394
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.2500,10,60,0.77443063,0.38721532,0.47480258,0.00778285,0.59622596,0.77443063,0.4541
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.2500,10,60,0.77479047,0.38739523,0.47504773,0.00782087,0.59307362,0.77479047,0.4501
stage4_cdl,LS,CDL-C,block,42,0.2500,10,120,0.77459201,0.38729601,0.47524058,0.00000000,0.59750108,0.27624454,0.0124
stage4_cdl,LMMSE-like,CDL-C,block,42,0.2500,10,120,1.49189419,0.74594709,0.63566475,0.00000000,0.78704745,0.53197014,1.5542
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.2500,10,120,0.77455215,0.38727608,0.47518282,0.00001828,0.59750272,0.27623051,0.2424
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.2500,10,120,0.77408487,0.38704243,0.47481341,0.00900798,0.59684546,0.27606478,0.4466
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.2500,10,120,0.77538152,0.38769076,0.47570632,0.00651735,0.59346537,0.27652609,0.4475
stage4_cdl,LS,CDL-C,block,42,0.2500,30,0,0.74979311,0.37489656,0.43514140,0.00000000,0.64687233,0.74979311,0.0127
stage4_cdl,LMMSE-like,CDL-C,block,42,0.2500,30,0,1.39391783,0.69695891,0.58014680,0.00000000,0.79902893,1.39391783,1.5719
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.2500,30,0,0.74985674,0.37492837,0.43521468,0.00001317,0.64688461,0.74985674,0.2340
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.2500,30,0,0.75126791,0.37563396,0.44167791,0.00261759,0.64381631,0.75126791,0.4461
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.2500,30,0,0.75166997,0.37583499,0.44324201,0.00354758,0.64344969,0.75166997,0.4463
stage4_cdl,LS,CDL-C,block,42,0.2500,30,60,0.74988331,0.37494165,0.43503676,0.00000000,0.64738438,0.74988331,0.0127
stage4_cdl,LMMSE-like,CDL-C,block,42,0.2500,30,60,1.39363918,0.69681959,0.57971306,0.00000000,0.79916288,1.39363918,1.4989
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.2500,30,60,0.75000235,0.37500118,0.43559598,0.00012767,0.64742662,0.75000235,0.2375
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.2500,30,60,0.75186533,0.37593266,0.44327986,0.00361892,0.64466850,0.75186533,0.4520
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.2500,30,60,0.75249478,0.37624739,0.44421205,0.00420332,0.64277197,0.75249478,0.4461
stage4_cdl,LS,CDL-C,block,42,0.2500,30,120,0.74988677,0.37494338,0.43528307,0.00000000,0.64799546,0.26743394,0.0135
stage4_cdl,LMMSE-like,CDL-C,block,42,0.2500,30,120,1.39437217,0.69718608,0.58012623,0.00000000,0.79969950,0.49720749,1.4827
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.2500,30,120,0.74995048,0.37497524,0.43537267,0.00001777,0.64793445,0.26745656,0.2352
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.2500,30,120,0.75202866,0.37601433,0.44318853,0.00334561,0.64473411,0.26819790,0.4455
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.2500,30,120,0.75253010,0.37626505,0.44369168,0.00362527,0.64439456,0.26837692,0.4478
stage4_cdl,LS,CDL-C,irregular,42,0.1250,0,0,0.99866344,0.49933172,0.57276505,0.00000000,0.28439441,0.99866344,0.0133
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.1250,0,0,2.51437032,1.25718516,0.88221253,0.00000000,0.81471418,2.51437032,1.6343
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.1250,0,0,0.99815637,0.49907818,0.57262161,0.00002954,0.28449237,0.99815637,0.2402
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.1250,0,0,0.94004630,0.47002315,0.55378540,0.18794366,0.33506741,0.94004630,0.4505
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.1250,0,0,0.95521978,0.47760989,0.55921659,0.04799167,0.30537124,0.95521978,0.4419
stage4_cdl,LS,CDL-C,irregular,42,0.1250,0,60,0.99867159,0.49933580,0.57273245,0.00000000,0.28384696,0.99867159,0.0138
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.1250,0,60,2.52434927,1.26217464,0.88404147,0.00000000,0.81606168,2.52434927,1.4950
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.1250,0,60,0.99821725,0.49910863,0.57260151,0.00003563,0.28388909,0.99821725,0.2342
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.1250,0,60,0.94777074,0.47388537,0.55626081,0.10508312,0.31934291,0.94777074,0.4482
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.1250,0,60,0.96117190,0.48058595,0.56110969,0.03925256,0.29529894,0.96117190,0.4494
stage4_cdl,LS,CDL-C,irregular,42,0.1250,0,120,0.99868077,0.49934039,0.57285234,0.00000000,0.28408614,0.35616222,0.0152
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.1250,0,120,2.53105515,1.26552758,0.88570334,0.00000000,0.81742910,0.90249084,1.5789
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.1250,0,120,0.99739873,0.49869937,0.57248560,0.00005103,0.28421145,0.35570460,0.2380
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.1250,0,120,0.93904144,0.46952072,0.55340955,0.16120340,0.33545800,0.33488884,0.4458
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.1250,0,120,0.95430568,0.47715284,0.55918728,0.04670512,0.30768558,0.34033526,0.4459
stage4_cdl,LS,CDL-C,irregular,42,0.1250,10,0,0.88819931,0.44409966,0.52500048,0.00000000,0.29482613,0.88819931,0.0120
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.1250,10,0,1.68948516,0.84474258,0.69902089,0.00000000,0.82087815,1.68948516,1.5027
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.1250,10,0,0.88819091,0.44409546,0.52500163,0.00003118,0.29501244,0.88819091,0.2396
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.1250,10,0,0.87431449,0.43715724,0.52088088,0.00971728,0.35837800,0.87431449,0.4458
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.1250,10,0,0.87792988,0.43896494,0.52176481,0.00734492,0.32704639,0.87792988,0.4490
stage4_cdl,LS,CDL-C,irregular,42,0.1250,10,60,0.88810591,0.44405296,0.52494642,0.00000000,0.29451075,0.88810591,0.0155
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.1250,10,60,1.69291431,0.84645715,0.69996510,0.00000000,0.82130449,1.69291431,1.4938
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.1250,10,60,0.88813876,0.44406938,0.52495766,0.00004199,0.29476422,0.88813876,0.2354
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.1250,10,60,0.87473038,0.43736519,0.52094139,0.01064642,0.34481428,0.87473038,0.4511
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.1250,10,60,0.87945929,0.43972965,0.52213462,0.00622412,0.31979528,0.87945929,0.4514
stage4_cdl,LS,CDL-C,irregular,42,0.1250,10,120,0.88798457,0.44399229,0.52503876,0.00000000,0.29485289,0.31668145,0.0128
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.1250,10,120,1.69563192,0.84781596,0.70039625,0.00000000,0.82174386,0.60451664,1.5573
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.1250,10,120,0.88801657,0.44400828,0.52505767,0.00005386,0.29508077,0.31669260,0.2330
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.1250,10,120,0.87964423,0.43982212,0.52232991,0.00684460,0.31927458,0.31370904,0.4448
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.1250,10,120,0.87407754,0.43703877,0.52072418,0.00731238,0.34429743,0.31172409,0.4515
stage4_cdl,LS,CDL-C,irregular,42,0.1250,30,0,0.87604851,0.43802425,0.50516851,0.00000000,0.29811652,0.87604851,0.0127
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.1250,30,0,1.60003182,0.80001591,0.66186240,0.00000000,0.82255067,1.60003182,1.5691
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.1250,30,0,0.87613672,0.43806836,0.50530457,0.00005713,0.29836942,0.87613672,0.2385
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.1250,30,0,0.87094305,0.43547153,0.50609216,0.00205116,0.30918080,0.87094305,0.4477
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.1250,30,0,0.86807160,0.43403580,0.50520152,0.00210004,0.31731614,0.86807160,0.4484
stage4_cdl,LS,CDL-C,irregular,42,0.1250,30,60,0.87594396,0.43797198,0.50510545,0.00000000,0.29794349,0.87594396,0.0132
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.1250,30,60,1.60097212,0.80048606,0.66252466,0.00000000,0.82248060,1.60097212,1.4956
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.1250,30,60,0.87595576,0.43797788,0.50515825,0.00002455,0.29812606,0.87595576,0.2363
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.1250,30,60,0.87177600,0.43588800,0.50608440,0.00187040,0.30762582,0.87177600,0.4484
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.1250,30,60,0.87232694,0.43616347,0.50661804,0.00215892,0.30935280,0.87232694,0.4518
stage4_cdl,LS,CDL-C,irregular,42,0.1250,30,120,0.87580822,0.43790411,0.50518629,0.00000000,0.29810453,0.31233865,0.0126
stage4_cdl,LMMSE-like,CDL-C,irregular,42,0.1250,30,120,1.60233489,0.80116744,0.66284828,0.00000000,0.82289274,0.57123850,1.4584
stage4_cdl,Enhanced-DnCNN,CDL-C,irregular,42,0.1250,30,120,0.87566817,0.43783408,0.50518869,0.00001891,0.29829621,0.31228875,0.2439
stage4_cdl,PICASSO-rec,CDL-C,irregular,42,0.1250,30,120,0.86638728,0.43319364,0.50488766,0.00239100,0.32378205,0.30898134,0.4444
stage4_cdl,PICASSO-rec-physics,CDL-C,irregular,42,0.1250,30,120,0.87042713,0.43521357,0.50567910,0.00167371,0.30865385,0.31042037,0.4440
stage4_cdl,LS,CDL-C,block,42,0.0625,0,0,0.99919698,0.49959849,0.57339288,0.00000000,0.23808561,0.99919698,0.0128
stage4_cdl,LMMSE-like,CDL-C,block,42,0.0625,0,0,2.73338884,1.36669442,0.92753577,0.00000000,0.91675955,2.73338884,1.5396
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.0625,0,0,0.99900319,0.49950159,0.57333140,0.00001098,0.23816388,0.99900319,0.2364
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.0625,0,0,0.97594269,0.48797134,0.56598528,0.11340854,0.25534477,0.97594269,0.4441
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.0625,0,0,0.98688458,0.49344229,0.56966694,0.02677349,0.24278954,0.98688458,0.4436
stage4_cdl,LS,CDL-C,block,42,0.0625,0,60,0.99919915,0.49959958,0.57339235,0.00000000,0.23791435,0.99919915,0.0140
stage4_cdl,LMMSE-like,CDL-C,block,42,0.0625,0,60,2.72372526,1.36186263,0.92636184,0.00000000,0.91676335,2.72372526,1.5777
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.0625,0,60,0.99896921,0.49948461,0.57332407,0.00002513,0.23810606,0.99896921,0.2394
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.0625,0,60,0.98227790,0.49113895,0.56815627,0.06209944,0.24146776,0.98227790,0.4480
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.0625,0,60,0.98656596,0.49328298,0.56957047,0.03348976,0.24454677,0.98656596,0.4502
stage4_cdl,LS,CDL-C,block,42,0.0625,0,120,0.99919990,0.49959995,0.57360828,0.00000000,0.23801704,0.35634481,0.0130
stage4_cdl,LMMSE-like,CDL-C,block,42,0.0625,0,120,2.71236652,1.35618326,0.92489743,0.00000000,0.91681807,0.96716300,1.5840
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.0625,0,120,0.99911804,0.49955902,0.57358228,0.00003471,0.23820725,0.35631589,0.2366
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.0625,0,120,0.98082793,0.49041396,0.56784487,0.07282490,0.24751814,0.34979505,0.4454
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.0625,0,120,0.98125651,0.49062826,0.56805456,0.04466520,0.24519476,0.34994648,0.4470
stage4_cdl,LS,CDL-C,block,42,0.0625,10,0,0.94384542,0.47192271,0.54953603,0.00000000,0.26083797,0.94384542,0.0192
stage4_cdl,LMMSE-like,CDL-C,block,42,0.0625,10,0,1.82642955,0.91321477,0.74861233,0.00000000,0.91799930,1.82642955,1.5934
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.0625,10,0,0.94392751,0.47196376,0.54956755,0.00006740,0.26123556,0.94392751,0.2391
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.0625,10,0,0.94427304,0.47213652,0.54974075,0.00715414,0.26728365,0.94427304,0.4459
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.0625,10,0,0.94415483,0.47207741,0.54966006,0.00571935,0.26459473,0.94415483,0.4462
stage4_cdl,LS,CDL-C,block,42,0.0625,10,60,0.94387014,0.47193507,0.54954123,0.00000000,0.26041385,0.94387014,0.0144
stage4_cdl,LMMSE-like,CDL-C,block,42,0.0625,10,60,1.82413784,0.91206892,0.74809141,0.00000000,0.91682078,1.82413784,1.5546
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.0625,10,60,0.94394943,0.47197472,0.54955699,0.00001846,0.26070324,0.94394943,0.2399
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.0625,10,60,0.94406773,0.47203387,0.54965806,0.00740482,0.26618875,0.94406773,0.4464
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.0625,10,60,0.94417319,0.47208659,0.54966767,0.00577283,0.26444820,0.94417319,0.4488
stage4_cdl,LS,CDL-C,block,42,0.0625,10,120,0.94387458,0.47193729,0.54975834,0.00000000,0.26130584,0.33661409,0.0132
stage4_cdl,LMMSE-like,CDL-C,block,42,0.0625,10,120,1.82162395,0.91081198,0.74761613,0.00000000,0.91784447,0.64953676,1.5970
stage4_cdl,Enhanced-DnCNN,CDL-C,block,42,0.0625,10,120,0.94398531,0.47199266,0.54979505,0.00005356,0.26199102,0.33665355,0.2386
stage4_cdl,PICASSO-rec,CDL-C,block,42,0.0625,10,120,0.94391677,0.47195838,0.54986578,0.00610552,0.26531610,0.33662955,0.4483
stage4_cdl,PICASSO-rec-physics,CDL-C,block,42,0.0625,10,120,0.94346808,0.47173404,0.54956517,0.00668485,0.26784943,0.33646899,0.4499
